Gender,First Name,Last Name,City,State,Country,Age,Annual Vacation Days,Average Monthly Spend on Entertainment,Number of Online Purchases in Last Month,Number of Charity Donations in Last Year,Average Weekly Exercise Hours,Investment Portfolio Value,Health Consciousness Rating,Education Level,Average Daily Screen Time,Environmental Awareness Rating,Social Media Influence Score,Risk Tolerance in Investments,Number of Professional Trainings Attended,Tech-Savviness Score,Financial Wellness Index,Lifestyle Balance Score,Entertainment Engagement Factor,Social Responsibility Index,Work-Life Balance Indicator,Investment Risk Appetite,Eco-Consciousness Metric,Stress Management Score,Time Management Skill,Lifestyle Choice
male,Lahoucine,Kornet,Kleine Huisjes,Groningen,Netherlands,47,4.9639,48.3763,171.8866,0.0,0.0,8.1351,0.6575,5.517,2.8901,0.6996,12.2501,5.0988,1.5347,24.628,97.1132,3.6516,2.0735,0.0,0.0003,6.1997,0.3374,3.0319,7.6094,Tech-Savvy
female,Patricia,Hermsen,Heilig Landstichting,Limburg,Netherlands,19,41.0214,82.9227,146.5499,0.0,0.2066,4.1221,0.5599,9.5253,2.2194,0.645,11.8566,2.7111,4.6874,13.7937,104.5693,39.5915,2.1031,0.0776,0.0348,0.0824,0.0349,4.0849,78.3919,Travel Enthusiast
female,Shanne,Gelissen,Giethoorn,Limburg,Netherlands,55,29.5275,21.8521,146.4118,0.0,0.708,20.9124,3.1431,2.9502,9.1625,0.5547,17.1947,2.6558,4.1224,16.7398,113.0411,34.5828,1.6053,0.109,0.4125,1.3096,0.0187,2.3051,80.59,Travel Enthusiast
female,Alisia,Van der Lem,Zenderen,Flevoland,Netherlands,35,22.86,52.1527,115.9068,0.0,0.1631,9.0131,0.6786,1.7524,3.0399,0.472,13.4862,8.0296,7.0432,22.7969,102.6968,21.1529,1.2261,0.0,0.049,5.8609,0.0,1.3597,98.8353,Tech-Savvy
male,Flint,Rietjens,Berg en Dal,Noord-Holland,Netherlands,35,31.3501,37.2028,144.0197,0.0,2.7821,0.6535,1.3996,10.5183,4.1092,0.5411,3.4064,6.5749,3.069,13.488,127.3599,31.4925,2.0141,0.1568,0.0075,0.5218,0.1601,3.5621,23.4699,Health-Conscious
female,Loekie,Tettero,Gulpen-Wittem,Flevoland,Netherlands,64,21.8553,7.5027,196.6535,0.0,2.2503,14.7754,0.4495,6.9161,3.3722,2.3909,6.314,4.1612,3.5233,15.3493,102.237,21.8839,1.5837,0.1627,0.6486,7.3357,0.0,2.4494,32.9019,Fitness Enthusiast
female,Marischa,Bonnema,Egmond-Binnen,Flevoland,Netherlands,34,13.5369,17.6019,81.9107,0.0,2.3157,26.1995,0.8939,6.9993,5.2731,2.2243,2.688,9.7592,4.1523,10.9567,97.568,10.1284,1.8708,0.0,0.4201,5.8903,0.0121,2.7348,78.0622,Adventure Seeker
female,Birgitta,Kurt,Midden-Delfland,Noord-Brabant,Netherlands,21,14.4884,16.7799,153.9248,0.0,0.0318,0.0,0.7159,8.3288,9.2508,0.426,3.7059,6.796,2.3851,14.7608,15.1965,14.6886,1.9844,0.0495,0.7196,2.0305,0.0171,3.3524,18.3736,Investor
female,Amy,Van der Knijff,Marienberg,Zuid-Holland,Netherlands,39,8.6514,7.5983,149.2164,0.0,0.0329,0.0,0.8749,9.2613,8.0172,0.5425,4.0381,4.35,4.088,14.0447,121.8826,11.2967,1.9362,0.1362,0.0253,1.1196,0.018,3.0406,75.124,Budget-Conscious
female,Sandra,Van Aalderen,Zuurdijk,Zuid-Holland,Netherlands,38,25.7393,42.4161,187.2726,0.3948,0.0,56.2595,0.4919,0.2331,1.9714,1.6006,6.8754,3.5246,1.5667,22.8239,177.8033,23.3325,2.1994,0.0,0.415,2.3822,0.0,4.5987,8.1787,Digital Nomad
female,Judi,Neelen,Serooskerke Walcheren,Zeeland,Netherlands,38,31.9601,49.7818,147.7335,0.0,0.0,10.272,0.7504,7.8311,1.0129,0.7367,4.2223,7.377,3.5679,14.3797,104.4913,29.7888,1.7396,0.1294,0.723,7.7309,0.0211,2.8801,25.7514,Social Media Influencer
female,Awa,Frissen,Nieuw-Weerdinge,Zeeland,Netherlands,31,4.448,12.3024,99.3248,0.1672,0.0174,329.4096,0.7205,9.8114,4.6559,3.0817,3.1076,4.5267,0.6086,11.7073,102.6445,5.9676,1.8284,0.0,0.2301,1.4336,0.0047,2.452,0.0,Eco-Friendly
female,Gonca,Slotman,Bathmen,Noord-Brabant,Netherlands,35,11.4567,131.8683,176.1764,0.0444,0.1967,11.0749,0.7501,9.0647,6.7735,0.4937,5.7135,6.4641,2.4022,16.755,110.296,11.8923,1.8024,0.3043,0.193,6.6367,0.0,2.5423,21.3953,Social Media Influencer
female,Cornelie,Gankema,Oosterbierum,Overijssel,Netherlands,44,11.5968,6.7897,123.281,1.21,0.0,4.9081,2.4373,5.7642,4.0056,0.606,2.2193,4.9299,2.0588,12.6863,117.1939,13.2662,1.5709,0.0,0.0389,2.1882,0.9121,3.1189,11.2995,Health-Conscious
female,Flor,Schokkenbroek,Nieuw-Schoonebeek,Groningen,Netherlands,32,47.3066,27.1858,118.1164,0.0969,0.0,0.0,1.2001,8.6023,3.3562,1.0555,3.8798,11.0446,4.2806,12.0614,187.4004,43.669,2.0032,0.0,0.011,6.4559,0.0276,3.8606,67.987,Sustainable Investor
female,Hiske,Den Dulk,Tegelen,Drenthe,Netherlands,36,30.4526,24.0895,187.8436,0.7237,0.0766,361.3001,0.7731,7.4989,6.149,2.144,4.2894,4.3962,4.5135,15.6124,106.5246,38.2143,2.025,0.1207,0.4956,0.0,0.0,4.0135,89.6891,Eco-Friendly
female,Heaven,Alkemade,Wezuperbrug,Zeeland,Netherlands,32,28.9602,21.1874,130.7584,0.6603,0.0,13.7875,1.29,3.5596,4.2651,0.4584,9.3362,5.4505,2.173,22.1222,100.6842,32.1396,2.1079,0.0175,0.031,3.2644,0.0278,4.6225,9.8974,Tech-Savvy
female,Millie,Schreur,Diessen,Zeeland,Netherlands,37,28.202,9.9803,189.9558,0.0,0.0,222.5949,0.6706,1.4925,0.5067,2.1569,2.2567,5.6384,2.3257,13.8381,145.2078,25.9343,1.3824,0.0,0.4181,5.0398,0.0,1.7764,6.3213,Urban Professional
female,Yasmine,Termeer,Langweer,Overijssel,Netherlands,20,14.1097,4.1753,149.1291,0.1573,0.3257,3.5643,2.5024,4.1077,7.2783,0.4304,7.6807,6.3606,3.7056,14.3545,95.971,18.2305,1.1993,0.2999,0.3436,7.4591,0.0096,2.2503,44.714,Investor
male,Bengt,Petri,Roodhuis,Limburg,Netherlands,32,17.1658,25.8194,153.2117,0.0,0.0251,13.3183,0.8477,5.5993,1.6619,5.4113,3.5983,8.1679,5.961,19.3088,101.9769,14.5365,1.968,0.1098,0.3543,7.7803,0.0,3.1431,101.3302,Digital Nomad
male,Louwe,Boswinkel,Houwerzijl,Utrecht,Netherlands,52,11.0098,38.7693,166.5065,0.0705,0.0,5.1945,1.2641,1.3486,2.6127,0.5388,7.5492,7.6164,3.2638,15.1623,126.0083,7.1892,0.9965,0.0801,0.1752,5.086,0.0,0.6389,24.5774,Travel Enthusiast
male,Wilson,Van 't Hart,Zevenaar,Drenthe,Netherlands,56,9.0041,26.9236,135.675,0.0,2.0159,26.2743,1.6023,8.5055,3.5488,0.3842,1.5186,6.4246,4.3071,12.9426,172.7138,5.3714,1.6065,0.0,0.5127,0.7528,0.0,1.9815,70.1491,Adventure Seeker
female,Ann,Rehorst,Havelterberg,Limburg,Netherlands,30,15.1322,13.1807,150.1522,0.0,0.0092,2.7283,0.7231,9.1872,5.8516,0.6973,3.8502,5.1767,3.0274,14.0913,4.8169,15.6844,1.9464,0.0416,0.207,0.0779,0.0136,3.4096,28.2009,Urban Professional
female,Dewika,Hanegraaf,Westkapelle,Noord-Holland,Netherlands,33,28.0376,12.7248,118.0166,0.6708,0.0,6.7538,1.3489,4.9969,1.1158,0.6204,7.9077,4.2785,5.6961,13.919,99.4536,28.3757,1.9099,0.0014,0.3042,6.0489,0.0065,3.8635,92.8321,Social Media Influencer
female,Rianne,Verrijt,Netersel,Utrecht,Netherlands,49,19.2651,5.2371,150.4831,0.0,0.0994,7.9775,0.7343,3.6606,6.3055,0.5984,6.1689,4.3587,4.2945,28.9074,96.2912,22.1641,1.8535,0.1146,0.6006,6.5772,0.0029,3.1635,91.1756,Digital Nomad
female,Afra,Van Kekem,Ferwerderadiel,Groningen,Netherlands,56,3.0423,8.4297,144.8476,0.2169,0.1009,5.8536,2.7914,1.3284,2.6754,0.671,4.4455,5.62,5.4274,13.4525,99.0019,3.211,1.4942,0.0,0.0009,6.6461,0.0,2.8599,97.6557,Investor
female,Hande,Zijp,Posterholt,Limburg,Netherlands,50,13.5897,10.2491,99.6634,0.0,0.1486,2.5869,0.7064,5.4092,5.9329,0.2648,15.4202,3.6971,3.8556,22.9408,99.7143,16.0688,0.9817,0.0,0.6224,0.0,0.0,0.9208,55.8504,Tech-Savvy
female,Şeyda,Leeuw,Mijnsheerenland,Zuid-Holland,Netherlands,19,32.81,74.0687,113.2457,0.0,0.1955,11.7696,0.8226,5.6263,5.8872,0.9493,6.2516,1.4058,3.6106,14.8312,102.5248,37.4951,2.1601,0.0,0.5255,6.9956,0.0185,4.6986,46.3754,Social Media Influencer
female,Thuy,Ter Haar,Bredevoort,Drenthe,Netherlands,46,18.8391,41.9499,122.4437,0.0088,0.1776,13.6876,1.9429,8.5612,4.6387,0.631,6.561,4.266,1.9389,12.9985,101.2057,23.1191,2.1302,0.0395,0.6758,0.439,0.0046,5.3308,8.6663,Urban Professional
male,Foppe,Engels,Buinen,Friesland,Netherlands,30,30.7682,34.14,116.9595,0.0265,1.0088,10.6463,3.3484,0.8817,6.4128,0.6091,14.3946,5.3292,0.9352,13.0857,98.1807,36.3005,2.1208,0.0866,0.348,6.1259,0.0,3.0861,3.8407,Adventure Seeker
female,Susanne,Knijnenburg,It Heidenskip,Noord-Brabant,Netherlands,41,40.8749,25.333,117.7274,0.5304,0.0,39.9241,2.0712,5.2346,2.4904,0.7956,5.3478,8.2823,0.0,14.6427,150.6024,41.1204,1.7129,0.0,0.2306,4.8766,0.0,3.101,0.0,Social Media Influencer
female,Cindy,Hanemaaijer,Ten Esschen,Noord-Brabant,Netherlands,47,16.0769,5.7227,138.4852,3.5118,0.0,2.7033,0.6086,8.1521,1.5659,2.1494,2.492,10.932,2.9073,12.6727,2.8677,16.5368,1.5036,0.0585,0.0,4.9988,0.0019,2.0454,10.2437,Sustainable Investor
female,Gelske,Lejeune,Bronneger,Drenthe,Netherlands,30,24.1532,9.841,108.3652,0.0,0.0,44.7191,0.7271,8.2373,3.6284,0.4447,0.8047,20.7968,3.2848,11.9334,241.6024,21.6028,1.2228,0.1034,0.7153,6.9333,0.0117,1.4044,24.7699,Urban Professional
female,Maylin,Kuijsters,Nieuwveen,Noord-Brabant,Netherlands,58,38.929,40.4325,128.9527,0.0,0.0125,11.645,0.6431,7.1468,2.3616,3.296,6.732,4.4228,2.8988,23.3759,100.51,41.7399,2.4995,0.0,0.0,3.8332,0.0067,6.2066,25.4212,Tech-Savvy
female,Berdien,Hartmans,Lengel,Limburg,Netherlands,54,22.298,16.9045,185.1686,0.0556,0.0047,81.2029,0.7083,10.3474,3.2953,1.0558,3.5888,6.5461,4.2721,15.8569,109.4413,23.6611,1.8978,0.0,0.0262,0.9474,0.0,3.3377,74.2978,Eco-Friendly
female,Lynne,Stijnman,Mariaparochie,Friesland,Netherlands,48,12.5351,25.5873,141.323,0.0649,0.0025,13.1831,0.8921,9.5885,5.3555,0.6589,13.0184,8.0329,3.9543,23.4676,98.721,14.6485,2.1116,0.0,0.0256,6.8911,0.505,3.654,54.035,Tech-Savvy
female,Abigail,Wielaard,Rozendaal,Zeeland,Netherlands,39,25.7609,36.9911,86.181,0.0,0.7684,16.9452,0.7349,5.8589,7.3231,3.6215,7.1728,4.3832,4.9307,11.6223,90.7784,28.5506,2.5847,0.0408,0.0287,4.8065,0.0067,6.2661,100.0153,Adventure Seeker
female,Noël,Vellema,Beesd,Noord-Holland,Netherlands,47,11.8389,10.3193,143.7461,1.1831,0.0,0.0,0.6589,0.0368,3.0904,2.6939,3.3776,14.4008,1.4292,13.3273,29.25,11.2904,1.7154,0.0,0.093,6.2869,1.2626,2.2849,4.1865,Sustainable Investor
female,Tessy,Doran,Sommelsdijk,Flevoland,Netherlands,59,16.7701,8.5441,101.2418,0.0733,0.0,122.95,0.5951,1.8325,6.1253,0.8356,3.3064,7.3877,4.8103,11.4698,208.5098,17.4177,1.7389,0.1922,0.0721,5.9709,1.3073,2.5497,79.3742,Urban Professional
female,Liske,Hassink,Overslag,Zeeland,Netherlands,19,36.6977,44.4091,195.1847,0.0,0.0,12.9921,0.666,4.2916,4.5163,0.6273,6.0428,2.1677,4.0033,17.5563,102.6996,40.0591,1.5039,0.0,0.0,5.2938,0.0205,2.2663,65.1669,Social Media Influencer
female,Jacolien,Zaal,Duivendrecht,Drenthe,Netherlands,23,0.2948,4.7108,121.0101,0.0,2.5608,0.0,1.4905,1.7108,4.6871,0.7165,16.1823,3.7768,4.2391,12.6858,95.7158,1.9662,1.0071,0.2817,0.7732,0.7679,0.0047,1.6888,74.6668,Budget-Conscious
female,Luz,Veldhuijzen,Pieterburen,Noord-Brabant,Netherlands,26,25.5768,4.6242,84.1934,0.0971,0.0015,8.1719,0.7039,7.2535,3.3015,2.0777,2.2706,4.7547,2.7859,20.9236,92.9819,26.1134,1.5396,0.0,0.0,6.4678,0.0,2.2941,23.071,Digital Nomad
female,Kiona,Van der Flier,Julianadorp,Overijssel,Netherlands,33,9.1854,37.3538,141.3914,0.0,0.0,13.1448,0.6823,8.6745,1.2844,0.5317,4.5919,7.0834,2.529,14.5486,97.8084,8.2824,1.6072,0.0,0.0,4.9128,0.012,1.8394,10.8708,Social Media Influencer
male,Maria,Esselink,Plasmolen,Flevoland,Netherlands,44,1.8596,24.7625,136.8473,0.0,0.6586,43.7891,0.6514,10.5651,5.1577,3.0025,2.7305,5.0252,1.611,21.115,103.3695,0.0,1.6939,0.0,0.8982,6.394,0.0,2.0773,10.1239,Digital Nomad
female,Wafaa,Ng,Cromstrijen,Overijssel,Netherlands,36,21.9811,6.6364,142.9206,2.6203,0.0682,116.3984,1.8958,5.9281,1.499,1.1785,3.6594,10.9884,4.1641,14.0569,90.8862,25.2888,1.6484,0.0215,0.7097,7.663,0.0024,3.1604,43.7895,Eco-Friendly
female,Ambra,Van Dael,Pekela,Groningen,Netherlands,23,4.2009,8.9021,170.8869,1.7779,0.0153,13.0803,4.66,6.4675,0.0,0.4444,1.6698,4.1427,3.4405,13.2616,98.4381,3.4996,1.4091,0.0,0.2083,3.392,0.0182,2.8645,14.4293,Urban Professional
female,Caitlyn,Slettenhaar,Manderveen,Utrecht,Netherlands,47,27.5465,11.3863,154.3564,0.0,4.122,15.4134,3.3015,3.1484,2.1993,0.5578,6.5893,4.7152,1.5106,13.708,98.3623,28.9308,1.4162,0.0,0.2913,2.3157,0.0,2.2844,4.7345,Adventure Seeker
female,Mechelina,Jacob,Briltil,Utrecht,Netherlands,44,29.9522,9.7558,125.555,0.7882,0.105,338.4547,0.7409,7.1801,2.0907,1.3477,2.5493,4.9487,2.2063,12.3833,107.832,33.7085,1.58,0.0233,0.005,0.0,0.0,2.5127,8.5347,Eco-Friendly
female,Allysha,Donkersloot,Maurik,Drenthe,Netherlands,42,8.6989,28.6714,104.5402,0.0,0.0568,11.1471,0.6315,4.6486,6.762,0.5165,13.3067,5.33,3.5653,22.5535,99.2904,10.0333,2.0119,0.0891,0.7387,6.5609,0.022,3.0236,42.5207,Tech-Savvy
female,Noreen,Oostenbrink,Spaarndam Gem. Haarlem,Gelderland,Netherlands,50,9.2876,8.8204,155.3589,0.0485,0.0304,14.9927,0.7758,2.976,6.7708,0.6518,3.5292,18.3247,2.4468,14.5508,214.7093,8.2707,1.9619,0.0308,0.3426,7.8389,0.0,3.0175,14.5795,Urban Professional
female,Corianne,Gijsbertsen,Rucphen,Overijssel,Netherlands,50,37.9205,35.591,107.9916,0.0,2.7856,15.456,0.8148,8.4455,3.9522,0.9605,3.176,7.8684,1.1347,12.0736,102.8737,37.2265,1.9824,0.0668,0.7597,6.3249,0.0046,3.7337,4.1369,Fitness Enthusiast
female,Tilly,Thijs,Noorden,Noord-Brabant,Netherlands,38,26.1724,42.9668,169.8838,0.6306,0.019,5.1176,0.7139,2.7445,5.0203,4.4527,4.4366,14.9772,3.4491,14.9914,29.4102,29.9683,2.117,0.0842,0.1455,6.7855,0.0,4.3182,35.4585,Sustainable Investor
male,Dagmar,Bout,Poederoijen,Noord-Holland,Netherlands,48,10.6494,8.2584,145.278,0.0,0.0598,52.4149,0.822,2.6007,5.9933,0.6322,2.7351,5.7787,3.1191,13.7845,333.7212,9.3699,1.7517,0.0056,0.7155,0.9541,0.0,2.3292,26.6588,Investor
female,Amalia,Van der Laan,Kwadijk,Flevoland,Netherlands,39,8.2541,31.2449,97.3584,1.2942,0.0622,19.9969,0.7131,8.2746,3.9249,3.3222,6.6945,13.8292,5.0835,19.0107,89.1556,8.7479,2.579,1.9858,0.0,7.258,0.3309,5.0997,98.1625,Digital Nomad
female,Laetitia,Nijman,Angeren,Noord-Holland,Netherlands,29,29.1155,11.0269,128.4192,0.0,0.0394,8.9674,0.665,1.3648,5.8771,0.5096,12.2833,3.9327,4.0076,24.2119,97.4945,34.5161,1.7676,0.0,0.4015,0.2031,0.0,3.1372,64.7702,Tech-Savvy
female,Shanty,Roijen,Driehuis Nh,Noord-Brabant,Netherlands,19,12.1825,8.081,146.2814,0.0276,0.0725,62.194,0.7587,11.0163,6.1151,0.5662,2.2181,5.1332,0.9191,13.7844,177.8567,10.369,1.5077,0.042,0.0,2.0508,0.0185,1.805,1.4264,Health-Conscious
female,Esmé,Pijnappel,Heinenoord,Overijssel,Netherlands,34,25.2609,7.2707,174.683,2.0852,0.011,0.0,0.8209,2.491,4.5261,2.1189,1.8792,12.284,2.108,14.927,140.7861,29.415,1.362,0.0012,0.0126,0.1574,0.0187,1.8764,8.7989,Sustainable Investor
female,Jaimy,Breijer,Azelo,Zuid-Holland,Netherlands,25,6.065,8.1518,134.045,1.506,0.0445,2.8634,0.7524,9.5579,6.5074,2.8988,3.4701,13.8973,4.5368,13.6891,11.4994,7.238,1.9136,0.0,0.7658,0.196,0.0126,2.6737,99.2942,Sustainable Investor
female,Edanur,Veldt,Stichtse Vecht,Zuid-Holland,Netherlands,53,6.5771,8.4227,132.5352,0.0,0.067,7.3115,0.7126,6.659,5.0994,0.4569,11.2143,4.9097,4.0319,30.3761,96.143,6.8224,1.7031,0.0,0.0,7.042,0.0,2.0906,63.3291,Tech-Savvy
female,Rabab,Van Houte,Halfweg Nh,Utrecht,Netherlands,35,23.2358,20.116,147.3369,0.0,0.0092,10.8283,0.7008,7.7902,3.9908,0.7469,7.8564,0.0,2.5226,16.1743,95.3468,26.3553,1.7763,0.111,0.0,7.0842,0.0,3.1077,12.4384,Social Media Influencer
male,Romar,Westerkamp,Noordoostpolder,Drenthe,Netherlands,22,6.4279,48.1292,106.5845,0.0,0.1178,12.4914,0.8091,8.523,1.5879,6.1613,5.6574,4.0304,5.4397,19.1867,100.4294,2.811,2.3502,0.0416,0.9263,0.0,0.0138,4.046,101.2721,Digital Nomad
female,Najlae,Munsters,Burgum,Overijssel,Netherlands,22,27.5554,11.2854,146.7416,1.2067,0.0,314.9002,0.8131,2.359,6.206,4.3126,3.6199,14.8683,2.8376,14.0702,99.5734,33.8892,1.8924,0.0,0.0018,7.5782,0.0106,3.5986,23.1457,Eco-Friendly
female,Nilab,Radder,Den Hoorn Zh,Noord-Holland,Netherlands,28,24.8933,41.4604,93.1932,0.0,1.5774,11.0066,3.0041,8.4617,7.3839,0.7789,12.7206,4.0994,3.7078,11.8135,102.226,30.6448,2.1784,0.0058,0.407,1.5205,0.0,2.9815,49.9146,Adventure Seeker
female,Seval,Ariëns,Balloo,Overijssel,Netherlands,22,25.5664,39.9524,120.915,0.0,0.0266,7.1787,0.7323,2.1845,2.1913,3.6089,5.4261,4.0364,3.435,22.1954,100.4433,25.4724,2.2714,0.0836,0.0008,1.532,0.0002,5.0905,40.18,Digital Nomad
female,Louka,Herder,Oeffelt,Zeeland,Netherlands,40,16.2863,13.2231,197.1211,2.2467,0.0995,12.8503,0.8041,8.5092,7.0895,0.5693,5.8954,5.7248,3.4852,16.0398,87.6036,20.1578,2.0052,0.0877,0.0633,8.367,0.0244,5.1755,46.5071,Health-Conscious
female,Doutzen,Van de Maat,Kootwijkerbroek,Noord-Holland,Netherlands,48,24.3287,54.3782,154.9232,0.0,0.3131,11.8429,2.8606,2.4124,9.0563,0.5196,16.835,4.0882,3.8083,17.3657,121.4526,29.4417,2.1257,0.0,0.4446,5.2619,0.0,3.3847,61.4985,Social Media Influencer
male,Sean,Salah,Strijbeek,Zuid-Holland,Netherlands,49,16.0745,8.0497,140.5995,0.0013,0.0118,12.9991,0.9138,6.4299,6.8045,0.5326,10.8556,5.0678,2.7548,23.9774,98.9386,18.2203,1.3739,0.0,0.0,3.709,0.0163,1.7562,21.194,Tech-Savvy
female,Marlieke,Dekkers,Sas van Gent,Overijssel,Netherlands,42,19.5599,38.0852,138.2804,0.0,0.1014,15.2774,1.3634,7.8369,2.8276,0.4938,5.8004,11.9241,3.4872,12.9569,91.5531,21.2034,2.1519,0.1612,0.7838,7.8955,0.012,5.0176,27.9757,Health-Conscious
male,Rex,Aalders,Beemte Broekland,Limburg,Netherlands,21,24.0869,14.8987,147.8754,0.0,4.9377,2.9194,0.9705,3.7408,7.2452,0.7572,7.0447,5.2944,3.8408,14.1486,112.9024,28.9499,2.0021,0.0,0.0197,0.0,0.054,3.19,61.635,Budget-Conscious
female,Gerie,Heerkens,Nijswiller,Groningen,Netherlands,45,27.723,17.5971,120.3348,0.0,0.0926,11.3262,0.5811,5.795,5.4241,0.6684,12.6466,0.5181,3.5611,14.0718,99.4496,32.4696,1.4292,0.0,0.0238,3.6781,0.0,2.0725,38.9917,Travel Enthusiast
female,Sania,Marijt,Lerop,Friesland,Netherlands,37,28.0979,8.4707,103.5922,0.2293,0.1088,11.5454,0.6897,3.9527,1.8518,1.7932,3.5424,12.5845,4.5377,17.8227,102.8041,28.0,1.9001,0.0,0.6385,7.1522,0.0093,3.4046,87.9268,Digital Nomad
male,Sultan,Abee,Pieterzijl,Zeeland,Netherlands,37,2.0571,63.2668,153.2628,0.1336,0.0,24.9163,1.3491,6.157,2.6917,0.4606,10.4492,7.2777,1.2255,22.745,107.2654,2.3903,1.9478,0.0,0.1158,2.7741,0.0,2.8164,5.8963,Tech-Savvy
female,Jona,Rodriguez,Kudelstaart,Groningen,Netherlands,35,16.3691,9.5485,131.8935,0.0,1.8037,0.0119,0.3225,10.7419,2.7466,1.1681,12.0262,5.6657,0.3548,12.3918,31.34,15.0806,1.8477,0.0,0.0129,0.7013,0.0096,3.0297,0.4011,Investor
female,Havva,Halma,Exel,Noord-Brabant,Netherlands,43,23.9501,43.9349,89.7454,0.0647,0.019,16.5233,0.8121,10.4899,0.6423,2.1374,5.0931,3.4255,3.799,12.5886,102.6488,22.0211,2.1763,0.269,0.5516,5.9183,0.012,4.4739,34.1673,Eco-Friendly
female,Sieuwke,Thewissen,Hoogenweg,Overijssel,Netherlands,21,11.3268,19.3664,167.949,0.0232,0.0095,2.334,0.9458,4.5638,4.4832,0.5328,7.3306,8.3727,5.9945,17.5222,98.283,12.5837,1.783,0.0789,0.0,0.9378,0.0118,2.6216,99.7643,Social Media Influencer
female,Adaja,Benedictus,Gaastmeer,Flevoland,Netherlands,34,6.9896,8.3492,109.2803,0.0412,0.0182,5.064,0.8619,4.5772,6.3556,1.0324,2.0408,9.6574,2.9469,12.6706,133.0874,3.6954,1.5087,0.0,0.0141,4.2186,0.0182,1.6902,23.971,Sustainable Investor
female,Jeanique,Peper,Zuidwolde,Limburg,Netherlands,38,1.1921,8.471,133.5663,0.5329,0.271,11.1811,5.8698,11.5678,4.2928,0.7466,2.3645,12.2264,4.9748,13.1761,97.2552,0.752,1.5298,0.0398,0.4896,7.8884,0.0161,3.0701,95.5421,Health-Conscious
female,Nady,De Frel,Wijster,Noord-Brabant,Netherlands,48,19.3856,7.1133,223.9354,2.1467,0.0324,0.0,0.7115,4.4686,7.078,1.8643,3.8352,11.8723,2.4333,17.1247,23.9149,24.3634,1.8561,0.0013,0.0756,0.0,0.0,3.37,18.4881,Sustainable Investor
female,April,Jeronimus,Nieuw Scheemda,Zeeland,Netherlands,51,22.705,32.6304,60.3593,0.0,0.9126,4.1275,0.7272,4.0343,5.2156,2.4504,3.9671,11.2247,3.6888,9.8237,101.0305,21.5543,2.059,0.0001,0.5902,6.7095,0.018,3.9199,48.6808,Adventure Seeker
female,Patrycja,Vorstermans,Terlinden,Gelderland,Netherlands,41,31.6794,39.6463,116.7164,0.2583,0.0034,0.0,0.7632,5.8887,6.9124,0.7941,5.1582,8.2823,1.5471,13.0117,319.4794,36.0593,2.3068,0.0,0.011,6.7143,0.0185,5.3227,6.098,Investor
female,Wieneke,Bouw,Oisterwijk,Noord-Brabant,Netherlands,36,18.2119,5.5963,143.3156,0.0272,1.0005,11.4063,0.5737,5.7439,4.3847,3.9549,5.0284,3.236,4.6031,13.6355,96.8609,17.9875,1.8026,0.2116,0.0224,6.2175,0.0,3.0018,90.8685,Fitness Enthusiast
male,Broer,Nellen,Meerkerk,Friesland,Netherlands,30,7.4446,48.293,96.0565,0.0,0.1381,23.0383,0.7419,1.9903,2.7268,3.0266,3.5652,5.0887,5.9376,16.5209,93.415,3.5809,1.7683,0.0,0.6093,0.2882,0.0,2.3346,100.8268,Digital Nomad
male,Josia,Van Geffen,Hollandscheveld,Gelderland,Netherlands,34,36.4352,47.1211,128.8081,0.0,0.0229,10.2657,0.675,4.5739,8.7079,0.4336,11.9014,0.6515,5.7131,17.1054,99.5827,45.2623,2.134,0.2714,0.7178,0.0,0.0,4.3649,101.4552,Social Media Influencer
female,Chanell,Van de Vossenberg,Thorn,Gelderland,Netherlands,31,26.8076,42.8718,124.9167,0.0,0.0155,8.8429,1.0513,6.6888,5.7922,0.632,9.8286,6.1807,2.4054,13.855,99.914,26.1747,1.9638,0.0518,0.0067,3.0231,0.0082,3.8258,12.9335,Travel Enthusiast
male,Vidar,Van den Bersselaar,Baambrugge,Drenthe,Netherlands,40,14.0246,7.9216,103.7462,0.3424,0.025,13.7772,0.8577,8.7543,4.1986,3.7917,2.4833,13.7686,3.1644,11.7934,144.9141,13.5782,1.6227,0.0,0.1933,2.7137,0.0058,2.2108,25.4771,Sustainable Investor
female,Mariette,Kruger,Kornhorn,Drenthe,Netherlands,29,3.495,24.815,102.5987,0.8366,0.0,81.8882,0.5245,5.8821,4.708,1.0829,6.7409,7.4879,4.6467,16.7136,118.9452,3.5468,2.1265,1.3505,0.0425,6.3902,1.4911,3.0963,72.5135,Digital Nomad
female,Doetje,Van Ballegooijen,Heveadorp,Overijssel,Netherlands,32,6.8981,5.5798,143.6456,1.6505,0.0451,41.5666,0.6677,5.4672,8.5077,1.6568,3.0656,9.3388,3.5826,14.0128,16.4843,7.3345,1.8032,0.0695,0.32,5.013,0.0017,2.3536,45.3427,Urban Professional
female,Margaritha,Geus,De Kwakel,Overijssel,Netherlands,23,24.4316,13.0015,193.6965,0.2537,0.0191,155.978,0.7221,4.9711,6.2699,0.8429,2.3272,5.9272,2.3125,17.5334,135.681,28.6818,1.4068,0.0,0.4084,0.1203,0.0,1.9575,12.1635,Social Media Influencer
